id,canonicalSmiles,inchiKey,drugType,blackBoxWarning,name,yearOfFirstApproval,maximumClinicalTrialPhase,parentId,hasBeenWithdrawn,isApproved,tradeNames,synonyms,crossReferences,childChemblIds,linkedDiseases,linkedTargets,description
CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,YOSHYTLCDANDAN-UHFFFAOYSA-N,Small molecule,True,IRBESARTAN,1997.0,4.0,,False,True,['Aprovel' 'Avapro' 'Ifirmasta' 'Irbesartan' 'Karvea' 'Sabervel'],"['BMS-186295' 'Irbesartan' 'Irbesartan bms' 'Irbesartan teva'
 'Irbesartan zentiva' 'NSC-758696' 'SR 47436' 'SR-47436' 'Sarbevel']","[('DailyMed', array(['irbesartan'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/karvea'],
      dtype=object)), ('PubChem', array(['144204986', '170464670', '26719813', '26748950'], dtype=object)), ('Wikipedia', array(['Irbesartan'], dtype=object)), ('drugbank', array(['DB01029'], dtype=object)), ('chEBI', array(['5959'], dtype=object))]",,"{'rows': array(['MONDO_0007947', 'EFO_0003884', 'EFO_0004220', 'EFO_0004194',
       'EFO_0000373', 'MONDO_0100096', 'MONDO_0005148', 'EFO_0000694',
       'EFO_0000275', 'EFO_0000401', 'HP_0001919', 'EFO_0000319',
       'EFO_0003884', 'EFO_0004236', 'EFO_1001375', 'MONDO_0017314',
       'EFO_0000537', 'HP_0100806', 'EFO_0007243', 'HP_0003124',
       'MONDO_0001134'], dtype=object), 'count': 21}",[ENSG00000144891],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1997 and has 5 approved and 16 investigational indications. This drug has a black box warning from the FDA.
CHEMBL1536,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,MECHNRXZTMCUDQ-RKHKHRCZSA-N,Small molecule,False,ERGOCALCIFEROL,1941.0,4.0,,False,True,"['Calciferol' 'Calciferol in arach oil' 'Caltrate' 'D-forte' 'Deltalin'
 'Drisdol' 'Eciferol d2' 'Ergo-d2' 'Ergocalciferol' 'Ergoral d2' 'Lanes'
 'Oleovitamin D' 'Osto-d2' 'Sterogyl' 'Sterogyl 15h' 'Sterogyl-15'
 'Uvesterol d' 'Vitamin D 2' 'Vitamin d']","['Calciferol' 'Ergocalciferol' 'Ergocalciferolum' 'Ergorone' 'NSC-62792'
 'Oleovitamin d, synthetic' 'Ostelin' 'Viosterol' 'Viosterol in oil'
 'Vitamin d (ergocalciferol)' 'Vitamin d2']","[('DailyMed', array(['ergocalciferol'], dtype=object)), ('PubChem', array(['144205957', '144209546', '144213069', '57264355'], dtype=object)), ('Wikipedia', array(['Ergocalciferol'], dtype=object)), ('drugbank', array(['DB00153'], dtype=object)), ('chEBI', array(['28934'], dtype=object))]",,"{'rows': array(['EFO_0007319', 'EFO_0000574', 'EFO_0003854', 'HP_0002901',
       'EFO_0007176', 'EFO_0004278', 'EFO_0008519', 'EFO_0000676',
       'EFO_0004593', 'EFO_0004288', 'EFO_0003917', 'MONDO_0002171',
       'EFO_0001378', 'EFO_0003834', 'EFO_0003882', 'HP_0002148',
       'MONDO_0005148', 'MONDO_0100096', 'Orphanet_309005', 'EFO_0004261',
       'EFO_0003762', 'HP_0000938', 'EFO_0000389', 'GO_0042697',
       'EFO_0009706', 'EFO_1001375', 'MONDO_0011962', 'MONDO_0024300',
       'HP_0003549', 'EFO_0004270', 'EFO_0009451', 'MONDO_0019019',
       'EFO_0009314', 'EFO_0003869', 'EFO_0003095', 'MONDO_0008315',
       'MONDO_0008903', 'EFO_0003843', 'EFO_0000673', 'MONDO_0007254',
       'EFO_0003767', 'EFO_0003144', 'EFO_0008572', 'EFO_0004247',
       'EFO_0005952', 'MONDO_0021063', 'MONDO_0004975', 'MONDO_0005277',
       'HP_0005521', 'EFO_1000049', 'EFO_0000764', 'EFO_1000783',
       'EFO_0004616', 'MONDO_0018076', 'EFO_0009516', 'EFO_1001951',
       'EFO_0005762', 'MONDO_0002974', 'EFO_0002614', 'EFO_0000660',
       'EFO_0003964', 'MONDO_0005147', 'EFO_1000653', 'EFO_1001494',
       'EFO_0003931', 'MONDO_0004992', 'EFO_0003047', 'EFO_1001792',
       'EFO_0007405', 'EFO_0003884', 'EFO_1001919', 'Orphanet_89936',
       'EFO_0001073', 'EFO_0000729', 'MONDO_0005301', 'MONDO_0004979',
       'MONDO_0011382', 'EFO_0000565', 'EFO_0004220', 'EFO_0002950',
       'EFO_0000384', 'EFO_0004192', 'EFO_0000400'], dtype=object), 'count': 83}",[ENSG00000111424],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1941 and has 3 approved and 80 investigational indications.
CHEMBL2103758,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,TZIRZGBAFTZREM-MKAGXXMWSA-N,Protein,True,PRAMLINTIDE,2005.0,4.0,,False,True,[],['AC-0137' 'AC-137' 'AC0137' 'AC137' 'Pramlintide' 'Tripro-amylin'],"[('drugbank', array(['DB01278'], dtype=object))]",['CHEMBL3833353'],"{'rows': array(['EFO_0001073', 'EFO_0001073', 'MONDO_0005148', 'EFO_0000400',
       'MONDO_0005148', 'MONDO_0005147', 'MONDO_0005147'], dtype=object), 'count': 7}","[ENSG00000004948,ENSG00000132329,ENSG00000131477,ENSG00000122679]",Protein drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2005 and is indicated for diabetes mellitus and has 3 investigational indications. This drug has a black box warning from the FDA.
CHEMBL2104964,Cc1ccc(S(=O)(=O)O)cc1.Clc1ccc(OC[C@H]2CCN2)cn1,JCPWIGCGJUGLJQ-OGFXRTJISA-N,Small molecule,False,TEBANICLINE TOSYLATE,,2.0,CHEMBL430497,False,False,[],"['A-165594' 'A-166594.47' 'A-16659447' 'ABT-165594' 'ABT-594'
 'Ebanicline tosylate' 'Tebanicline tosilate' 'Tebanicline tosylate']",,,,"[ENSG00000160716,ENSG00000101204]",Small molecule drug with a maximum clinical trial phase of II.
CHEMBL2107779,C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1,PWDYHMBTPGXCSN-VCBMUGGBSA-N,Small molecule,False,SEMAPIMOD,,2.0,,False,False,[],"['AXD-455' 'CNI-1493' 'CPSI-2364 FREE BASE' 'Cni-1493' 'Semapimod'
 'Semapimod hydrochloride' 'Semapimod tetrahydrochloride']","[('drugbank', array(['DB12094'], dtype=object))]",,"{'rows': array(['EFO_0000384'], dtype=object), 'count': 1}",[ENSG00000112062],Small molecule drug with a maximum clinical trial phase of II and has 1 investigational indication.
CHEMBL2107831,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,NOZIJMHMKORZBA-KJCUYJGMSA-N,Small molecule,False,LUSUTROMBOPAG,2018.0,4.0,,False,True,['Mulpleo (previously lusutrombopag shionogi)' 'Mulpleta' 'S-888711'],['Lusutrombopag' 'RSC888711' 'S-888711'],"[('DailyMed', array(['lusutrombopag'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/mulpleo'],
      dtype=object)), ('drugbank', array(['DB13125'], dtype=object))]",,"{'rows': array(['HP_0001873', 'EFO_0007160', 'MP_0001914'], dtype=object), 'count': 3}",[ENSG00000117400],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2018 and is indicated for thrombocytopenia and hemorrhage and has 1 investigational indication.
CHEMBL2108252,,,Antibody,False,APOLIZUMAB,,2.0,,False,False,['Remitogen smart1d10'],['Apolizumab' 'HU-1D10' 'HU1D10' 'Remitogen'],,,"{'rows': array(['EFO_0000403', 'EFO_0000095', 'EFO_0000574', 'MONDO_0018906',
       'EFO_1001469'], dtype=object), 'count': 5}","[ENSG00000231679,ENSG00000198502,ENSG00000196126,ENSG00000227357]",Antibody drug with a maximum clinical trial phase of II (across all indications) and has 5 investigational indications.
CHEMBL2109410,,,Antibody,False,TB-402,,2.0,,False,False,[],['TB-402' 'Tb-402'],,,"{'rows': array(['EFO_0004286'], dtype=object), 'count': 1}",[ENSG00000185010],Antibody drug with a maximum clinical trial phase of II and has 1 investigational indication.
CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,BTBHLEZXCOBLCY-QGZVFWFLSA-N,Small molecule,False,FINERENONE,2021.0,4.0,,False,True,['Kerendia'],['BAY 94-8862' 'BAY-94-8862' 'Bay94-8862' 'Finerenone'],"[('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/kerendia'],
      dtype=object))]",,"{'rows': array(['EFO_0000401', 'EFO_0003884', 'MONDO_0005148', 'EFO_0000319',
       'EFO_0003144'], dtype=object), 'count': 5}",[ENSG00000151623],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2021 and has 3 approved and 2 investigational indications.
CHEMBL313971,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,YKPUWZUDDOIDPM-VURMDHGXSA-N,Small molecule,False,ZUCAPSAICIN,,3.0,,False,False,[],['Civamide' 'Zucapsaicin'],"[('PubChem', array(['11112338', '11113255', '11113512', '11113513', '124882262',
       '124882263', '26719735'], dtype=object)), ('drugbank', array(['DB09120'], dtype=object))]",,"{'rows': array(['EFO_1000906', 'HP_0002829', 'EFO_0004616', 'HP_0003326',
       'EFO_0003843', 'MONDO_0041052'], dtype=object), 'count': 6}",[ENSG00000196689],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 6 investigational indications.
CHEMBL3545414,CS(=O)(=O)O.N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,FYJROXRIVQPKRY-UHFFFAOYSA-N,Small molecule,False,RIVOCERANIB MESYLATE,,3.0,CHEMBL3186534,False,False,['Aitan'],"['Apatinib (registered name in China)' 'Apatinib mesylate'
 'Rivoceranib mesylate' 'YN-968D1' 'Yn-968d1']",,,"{'rows': array(['EFO_1000359', 'EFO_0004252', 'EFO_0000231', 'MONDO_0007254',
       'EFO_0001061', 'EFO_0000756', 'EFO_0000702', 'MONDO_0008170',
       'EFO_0000178', 'EFO_0006859', 'EFO_1001968', 'EFO_0005221',
       'MONDO_0003060', 'MONDO_0002120', 'EFO_0004142', 'MONDO_0001056',
       'EFO_0003868', 'EFO_1001951', 'MONDO_0004992', 'EFO_0000182',
       'EFO_0000313', 'EFO_0000571', 'MONDO_0008903', 'EFO_1001961',
       'MONDO_0021063', 'EFO_1001956', 'EFO_0002939', 'EFO_0001071',
       'EFO_0005537', 'MONDO_0100342', 'EFO_0000199', 'MONDO_0002108',
       'EFO_0004284', 'EFO_0003060', 'MONDO_0005575', 'EFO_0003869',
       'HP_0001541', 'MONDO_0002974', 'EFO_0003891', 'EFO_0000637',
       'EFO_0002916', 'EFO_0005543', 'EFO_0003897', 'EFO_0000181',
       'EFO_0000616', 'EFO_0005922', 'EFO_0000691', 'EFO_0000621',
       'EFO_0003893', 'MONDO_0018944', 'EFO_0000707', 'EFO_0000211',
       'MONDO_0007576', 'EFO_0002618', 'EFO_1002017', 'EFO_0009708',
       'EFO_0000365', 'EFO_0000574', 'EFO_0000503', 'EFO_0003860',
       'EFO_0000681', 'MONDO_0008315'], dtype=object), 'count': 62}",[ENSG00000128052],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 62 investigational indications.
CHEMBL3707398,,,Small molecule,False,PAC-14028,,3.0,,False,False,[],['Asivatrep' 'Pac-14028'],,,"{'rows': array(['HP_0000989', 'EFO_0000274', 'EFO_1000764', 'EFO_1000760'],
      dtype=object), 'count': 4}",[ENSG00000196689],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 4 investigational indications.
CHEMBL375611,N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,AVDUGNCTZRCAHH-MDASVERJSA-N,Small molecule,False,LY404039,,1.0,,False,False,[],"['LY-404039' 'LY-404039, (-)-' 'LY404039' 'Ly 404039' 'Ly-404039'
 'Ly404039' 'Pomaglumetad']",,,,"[ENSG00000164082,ENSG00000198822]",Small molecule drug with a maximum clinical trial phase of I.
CHEMBL38434,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,PHEZJEYUWHETKO-UHFFFAOYSA-N,Small molecule,False,BREQUINAR,,2.0,,False,False,[],['Brequinar'],"[('drugbank', array(['DB03523'], dtype=object))]",['CHEMBL300058'],"{'rows': array(['MONDO_0100096', 'MONDO_0100096', 'EFO_0000222'], dtype=object), 'count': 3}",[ENSG00000102967],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 2 investigational indications.
CHEMBL3900554,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,ZRYMMWAJAFUANM-INIZCTEOSA-N,Small molecule,False,BMS-986142,,2.0,,False,False,[],['Bms-986142'],"[('drugbank', array(['DB15291'], dtype=object))]",,"{'rows': array(['EFO_0000685', 'MONDO_0005178'], dtype=object), 'count': 2}",[ENSG00000010671],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 2 investigational indications.
CHEMBL4594442,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,NCWQLHHDGDXIJN-UHFFFAOYSA-N,Small molecule,False,IMARADENANT,,2.0,,False,False,[],"['AZD-4635' 'AZD4635' 'Azd 4635' 'Azd4635' 'HTL-1071' 'HTL1071'
 'Imaradenant']",,,"{'rows': array(['MONDO_0008315', 'EFO_0003060', 'MONDO_0004992'], dtype=object), 'count': 3}",[ENSG00000128271],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL507282,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)O2)c(=O)n1,FPNPSEMJLALQSA-MIYUEGBISA-N,Small molecule,False,DENUFOSOL,,3.0,,False,False,[],['Denufosol'],"[('drugbank', array(['DB04983'], dtype=object))]",['CHEMBL1767407'],"{'rows': array(['EFO_0005773', 'MONDO_0009061', 'MONDO_0003005', 'EFO_1001417'],
      dtype=object), 'count': 4}",[ENSG00000175591],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 4 investigational indications.
CHEMBL5095022,CC(C)S(=O)(=O)N[C@H]1COC[C@H]1Oc1ccc(-c2ccc(C#N)s2)cc1,TTYKUKSFWHEBLI-DLBZAZTESA-N,Small molecule,False,PESAMPATOR,,2.0,,False,False,[],"['BIIB-104' 'BIIB104' 'PF-04958242' 'PF-4958242' 'Pesampator'
 'Pf-04958242']","[('INN', array(['https://www.who.int/publications/m/item/inn-pl-126'], dtype=object)), ('USAN', array(['https://searchusan.ama-assn.org/finder/usan/search/PESAMPATOR/relevant/1/'],
      dtype=object))]",,"{'rows': array(['EFO_1001176', 'EFO_0000677', 'MONDO_0005090', 'HP_0001268'],
      dtype=object), 'count': 4}","[ENSG00000152578,ENSG00000125675,ENSG00000120251,ENSG00000155511]",Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 4 investigational indications.
CHEMBL514201,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,ZMELOYOKMZBMRB-DLBZAZTESA-N,Small molecule,False,TALMAPIMOD,,2.0,,False,False,[],['SCIO 469' 'SCIO-469' 'Scio-469' 'Talmapimod'],"[('drugbank', array(['DB05412'], dtype=object)), ('chEBI', array(['90683'], dtype=object))]",,"{'rows': array(['EFO_0000685', 'EFO_0001378'], dtype=object), 'count': 2}",[ENSG00000112062],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 2 investigational indications.
CHEMBL818,N=C(N)NCc1cccc(I)c1,PDWUPXJEEYOOTR-UHFFFAOYSA-N,Small molecule,False,IOBENGUANE,1994.0,4.0,,False,True,[],['Iobenguane' 'Iobenguane (127-i)'],"[('PubChem', array(['11111341', '90341658'], dtype=object)), ('Wikipedia', array(['Iobenguane'], dtype=object)), ('drugbank', array(['DB06704'], dtype=object))]","['CHEMBL1374843' 'CHEMBL1615777' 'CHEMBL3989511' 'CHEMBL4584538'
 'CHEMBL1615779' 'CHEMBL3989523' 'CHEMBL1255738']","{'rows': array(['MONDO_0024503', 'EFO_1000453', 'EFO_0000621', 'EFO_0003144',
       'EFO_0000621', 'EFO_0000373', 'EFO_1001901', 'EFO_0000239'],
      dtype=object), 'count': 8}",[ENSG00000103546],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1994 and has 3 approved and 5 investigational indications.
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,MBGGBVCUIVRRBF-UHFFFAOYSA-N,Small molecule,False,SULFINPYRAZONE,1959.0,4.0,,False,True,['Anturan' 'Anturane' 'Sulfinpyrazone'],['NSC-75925' 'Sulfinpyrazone' 'Sulphinpyrazone'],"[('PubChem', array(['11112139', '124881954', '144203882', '170464677', '26747070',
       '46500625', '855982'], dtype=object)), ('Wikipedia', array(['Sulfinpyrazone'], dtype=object)), ('drugbank', array(['DB01138'], dtype=object)), ('chEBI', array(['9342'], dtype=object))]",,"{'rows': array(['EFO_0004274'], dtype=object), 'count': 1}",[ENSG00000197891],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1959 and is indicated for gout.
CHEMBL957,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,GJPICJJJRGTNOD-UHFFFAOYSA-N,Small molecule,True,BOSENTAN,2001.0,4.0,,False,True,['Stayveer' 'Tracleer'],"['Anhydrous bosentan' 'Bosentan' 'Bosentan anhydrous' 'Bosentan hydrate'
 'Bosentan monohydrate' 'RO 47-0203/029' 'RO-47-0203-029' 'RO-470203029']","[('DailyMed', array(['bosentan'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/stayveer',
       'https://www.ema.europa.eu/en/medicines/human/EPAR/tracleer'],
      dtype=object)), ('PubChem', array(['144205997', '170465245'], dtype=object)), ('Wikipedia', array(['Bosentan'], dtype=object)), ('drugbank', array(['DB00559'], dtype=object)), ('chEBI', array(['51450'], dtype=object))]",['CHEMBL175616'],"{'rows': array(['EFO_0000768', 'EFO_0000537', 'EFO_0000373', 'EFO_1001103',
       'EFO_0003877', 'HP_0001945', 'EFO_0000616', 'EFO_1000809',
       'EFO_1001346', 'EFO_0001361', 'EFO_0009200', 'EFO_0001422',
       'EFO_0000717', 'MONDO_0004979', 'EFO_0002618', 'MONDO_0004933',
       'EFO_0000400', 'MONDO_0007172', 'MONDO_0005148', 'MONDO_0005149',
       'EFO_0005207', 'EFO_0005207', 'MONDO_0043839', 'EFO_0000341',
       'EFO_0000756', 'MONDO_0005041', 'EFO_0007372'], dtype=object), 'count': 27}","[ENSG00000136160,ENSG00000151617]",Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2001 and has 5 approved and 22 investigational indications. This drug has a black box warning from the FDA.
CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1,HPBNRIOWIXYZFK-UHFFFAOYSA-N,Small molecule,False,GUANADREL,1982.0,4.0,,False,True,[],['Guanadrel' 'Hylorel'],"[('Wikipedia', array(['Guanadrel'], dtype=object)), ('drugbank', array(['DB00226'], dtype=object)), ('chEBI', array(['5555'], dtype=object))]",['CHEMBL3184143'],,[ENSG00000103546],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1982.
CHEMBL1200878,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,TZIZWYVVGLXXFV-FLRHRWPCSA-N,Small molecule,False,TRIAMCINOLONE HEXACETONIDE,1969.0,4.0,,False,True,['Aristospan' 'Lederspan'],['CL 34433' 'CL-34433' 'TATBA' 'Triamcinolone hexacetonide'],"[('PubChem', array(['144206532'], dtype=object)), ('chEBI', array(['9670'], dtype=object))]",,"{'rows': array(['EFO_0003843', 'MONDO_0005178', 'EFO_0000685', 'EFO_0004616',
       'EFO_1000999'], dtype=object), 'count': 5}",[ENSG00000113580],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1969 and is indicated for osteoarthritis and has 4 investigational indications.
CHEMBL1201139,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,Small molecule,False,MEGESTROL ACETATE,1971.0,4.0,,False,True,['Megace' 'Megace es' 'Megestrol acetate' 'Ovaban'],"['5071' 'BDH 1298' 'BDH-1298' 'Chronopil' 'Megesterol acetate' 'Megestrol'
 'Megestrol 17.alpha.-acetate' 'Megestrol acetate' 'NSC-71423' 'SC 10363'
 'SC-10363']","[('DailyMed', array(['megestrol%20acetate'], dtype=object)), ('PubChem', array(['144204020', '144212677', '170465406', '26719675', '56422102',
       '856018'], dtype=object)), ('drugbank', array(['DB00351'], dtype=object))]",,"{'rows': array(['EFO_0000341', 'MONDO_0002715', 'MONDO_0002691', 'HP_0031217',
       'EFO_0004230', 'HP_0002039', 'EFO_1001512', 'HP_0004326',
       'EFO_0000765', 'MONDO_0004992', 'EFO_0007312', 'EFO_0006859',
       'MONDO_0011962', 'MONDO_0003778', 'MONDO_0007254', 'EFO_0000616',
       'EFO_0007532', 'MONDO_0024474', 'EFO_0003869', 'HP_0000726',
       'EFO_1000796'], dtype=object), 'count': 21}",[ENSG00000082175],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1971 and has 6 approved and 15 investigational indications.
CHEMBL1201173,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,GZENKSODFLBBHQ-ILSZZQPISA-N,Small molecule,False,MEDRYSONE,1969.0,4.0,,False,True,[],['Hydroxymesterone' 'Medrysone' 'NSC-63278' 'U-8471'],"[('PubChem', array(['11533031', '144204077', '170465194', '56423131'], dtype=object)), ('Wikipedia', array(['Medrysone'], dtype=object)), ('drugbank', array(['DB00253'], dtype=object)), ('chEBI', array(['34829'], dtype=object))]",,"{'rows': array(['EFO_0005752'], dtype=object), 'count': 1}",[ENSG00000113580],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1969 and is indicated for eye inflammation.
